,player_pos,collision,current_direction,current_drift,level_done,input_noise_magnitude,input_noise_threshold,visible_obstacles,visible_drift_tiles
2688,"[672, 422]",True,"[0.531439, 0]","[0, 0]",False,weak,"14700,0","[[array([773,  16]), array([731, 282]), array([493, 380]), array([577, 618]), array([661, 786]), array([465, 786])]]",[[]]
2689,"[672, 422]",True,"[0.531439, 0]","[0, 0]",False,weak,"14700,0","[[array([763,   6]), array([721, 272]), array([483, 370]), array([567, 608]), array([651, 776]), array([455, 776])]]",[[]]
2690,"[672, 422]",True,"[0.531439, 0]","[0, 0]",False,weak,"14700,0","[[array([713, 262]), array([475, 360]), array([559, 598]), array([643, 766]), array([447, 766])]]",[[]]
2691,"[672, 422]",True,"[0.531439, 0]","[0, 0]",False,weak,"14700,0","[[array([699, 252]), array([461, 350]), array([545, 588]), array([629, 756]), array([433, 756])]]",[[]]
2692,"[672, 422]",True,"[0.531439, 0]","[0, 0]",False,weak,"14700,0","[[array([697, 242]), array([459, 340]), array([543, 578]), array([627, 746]), array([431, 746])]]",[[]]
2693,"[672, 422]",True,"[0.531439, 0]","[0, 0]",False,weak,"14700,0","[[array([693, 232]), array([455, 330]), array([539, 568]), array([623, 736]), array([427, 736])]]",[[]]
2694,"[672, 422]",True,"[0.531439, 0]","[0, 0]",False,weak,"14700,0","[[array([675, 222]), array([437, 320]), array([521, 558]), array([605, 726]), array([409, 726])]]",[[]]
2695,"[672, 422]",True,"[0.531439, 0]","[0, 0]",False,weak,"14700,0","[[array([671, 212]), array([433, 310]), array([517, 548]), array([601, 716]), array([405, 716])]]",[[]]
2696,"[672, 422]",True,"[0.531439, 0]","[0, 0]",False,weak,"14700,0","[[array([671, 202]), array([433, 300]), array([517, 538]), array([601, 706]), array([405, 706])]]",[[]]
2697,"[672, 422]",True,"[0.531439, 0]","[0, 0]",False,weak,"14700,0","[[array([671, 192]), array([433, 290]), array([517, 528]), array([601, 696]), array([405, 696])]]",[[]]
2698,"[672, 422]",True,"[0.531439, 0]","[0, 0]",False,weak,"14700,0","[[array([671, 182]), array([433, 280]), array([517, 518]), array([601, 686]), array([405, 686])]]",[[]]
2699,"[672, 422]",True,"[0.531439, 0]","[0, 0]",False,weak,"14700,0","[[array([671, 172]), array([433, 270]), array([517, 508]), array([601, 676]), array([405, 676])]]",[[]]
2700,"[672, 422]",True,"[0.531439, 0]","[0, 0]",False,weak,"14700,0","[[array([671, 162]), array([433, 260]), array([517, 498]), array([601, 666]), array([405, 666]), array([559, 834])]]",[[]]
2701,"[672, 422]",True,"[0.531439, 0]","[0, 0]",False,weak,"14700,0","[[array([671, 152]), array([433, 250]), array([517, 488]), array([601, 656]), array([405, 656]), array([559, 824])]]",[[]]
2702,"[672, 422]",True,"[0.531439, 0]","[0, 0]",False,weak,"14700,0","[[array([671, 142]), array([433, 240]), array([517, 478]), array([601, 646]), array([405, 646]), array([559, 814])]]",[[]]
2703,"[672, 422]",True,"[0.531439, 0]","[0, 0]",False,weak,"14700,0","[[array([671, 132]), array([433, 230]), array([517, 468]), array([601, 636]), array([405, 636]), array([559, 804])]]",[[]]
2704,"[672, 422]",True,"[0.531439, 0]","[0, 0]",False,weak,"14700,0","[[array([671, 122]), array([433, 220]), array([517, 458]), array([601, 626]), array([405, 626]), array([559, 794])]]",[[]]
2705,"[672, 422]",True,"[0.531439, 0]","[0, 0]",False,weak,"14700,0","[[array([671, 112]), array([433, 210]), array([517, 448]), array([601, 616]), array([405, 616]), array([559, 784])]]",[[]]
2706,"[672, 422]",True,"[0.531439, 0]","[0, 0]",False,weak,"14700,0","[[array([671, 102]), array([433, 200]), array([517, 438]), array([601, 606]), array([405, 606]), array([559, 774])]]",[[]]
2707,"[672, 422]",True,"[0.531439, 0]","[0, 0]",False,weak,"14700,0","[[array([671,  92]), array([433, 190]), array([517, 428]), array([601, 596]), array([405, 596]), array([559, 764])]]",[[]]
2708,"[672, 422]",True,"[0.531439, 0]","[0, 0]",False,weak,"14700,0","[[array([660,  82]), array([422, 180]), array([506, 418]), array([590, 586]), array([394, 586]), array([548, 754])]]",[[]]
2709,"[672, 422]",True,"[0.531439, 0]","[0, 0]",False,weak,"14700,0","[[array([648,  72]), array([410, 170]), array([494, 408]), array([578, 576]), array([382, 576]), array([536, 744])]]",[[]]
2710,"[672, 422]",True,"[0.531439, 0]","[0, 0]",False,weak,"14700,0","[[array([636,  62]), array([398, 160]), array([482, 398]), array([566, 566]), array([370, 566]), array([524, 734])]]",[[]]
2711,"[672, 422]",True,"[0.531439, 0]","[0, 0]",False,weak,"14700,0","[[array([621,  52]), array([383, 150]), array([467, 388]), array([551, 556]), array([355, 556]), array([509, 724])]]",[[]]
2712,"[672, 422]",True,"[0.531439, 0]","[0, 0]",False,weak,"14700,0","[[array([621,  42]), array([383, 140]), array([467, 378]), array([551, 546]), array([355, 546]), array([509, 714]), array([355, 840])]]",[[]]
2713,"[672, 422]",True,"[0.531439, 0]","[0, 0]",False,weak,"14700,0","[[array([621,  32]), array([383, 130]), array([467, 368]), array([551, 536]), array([355, 536]), array([509, 704]), array([355, 830])]]",[[]]
2714,"[672, 422]",True,"[0.531439, 0]","[0, 0]",False,weak,"14700,0","[[array([621,  22]), array([383, 120]), array([467, 358]), array([551, 526]), array([355, 526]), array([509, 694]), array([355, 820])]]",[[]]
2715,"[672, 422]",True,"[0.531439, 0]","[0, 0]",False,weak,"14700,0","[[array([621,  12]), array([383, 110]), array([467, 348]), array([551, 516]), array([355, 516]), array([509, 684]), array([355, 810])]]",[[]]
2716,"[672, 422]",True,"[0.531439, 0]","[0, 0]",False,weak,"14700,0","[[array([621,   2]), array([383, 100]), array([467, 338]), array([551, 506]), array([355, 506]), array([509, 674]), array([355, 800])]]",[[]]
2717,"[672, 422]",True,"[0.531439, 0]","[0, 0]",False,weak,"14700,0","[[array([383,  90]), array([467, 328]), array([551, 496]), array([355, 496]), array([509, 664]), array([355, 790])]]",[[]]
2718,"[672, 422]",True,"[0.531439, 0]","[0, 0]",False,weak,"14700,0","[[array([383,  80]), array([467, 318]), array([551, 486]), array([355, 486]), array([509, 654]), array([355, 780])]]",[[]]
2719,"[672, 422]",True,"[0.531439, 0]","[0, 0]",False,weak,"14700,0","[[array([383,  70]), array([467, 308]), array([551, 476]), array([355, 476]), array([509, 644]), array([355, 770])]]",[[]]
2720,"[672, 422]",True,"[0.531439, 0]","[0, 0]",False,weak,"14700,0","[[array([383,  60]), array([467, 298]), array([551, 466]), array([355, 466]), array([509, 634]), array([355, 760])]]",[[]]
2721,"[672, 422]",True,"[0.531439, 0]","[0, 0]",False,weak,"14700,0","[[array([383,  50]), array([467, 288]), array([551, 456]), array([355, 456]), array([509, 624]), array([355, 750])]]",[[]]
2722,"[672, 422]",True,"[0.531439, 0]","[0, 0]",False,weak,"14700,0","[[array([383,  40]), array([467, 278]), array([551, 446]), array([355, 446]), array([509, 614]), array([355, 740])]]",[[]]
2723,"[672, 422]",True,"[0.531439, 0]","[0, 0]",False,weak,"14700,0","[[array([383,  30]), array([467, 268]), array([551, 436]), array([355, 436]), array([509, 604]), array([355, 730])]]",[[]]
2724,"[672, 422]",True,"[0.531439, 0]","[0, 0]",False,weak,"14700,0","[[array([383,  20]), array([467, 258]), array([551, 426]), array([355, 426]), array([509, 594]), array([355, 720])]]",[[]]
2725,"[672, 422]",True,"[0.531439, 0]","[0, 0]",False,weak,"14700,0","[[array([383,  10]), array([467, 248]), array([551, 416]), array([355, 416]), array([509, 584]), array([355, 710])]]",[[]]
2726,"[672, 422]",True,"[0.531439, 0]","[0, 0]",False,weak,"14700,0","[[array([383,   0]), array([467, 238]), array([551, 406]), array([355, 406]), array([509, 574]), array([355, 700])]]",[[]]
2727,"[672, 422]",True,"[0.531439, 0]","[0, 0]",False,weak,"14700,0","[[array([470, 228]), array([554, 396]), array([358, 396]), array([512, 564]), array([358, 690])]]",[[]]
2728,"[672, 422]",True,"[0.531439, 0]","[0, 0]",False,weak,"14700,0","[[array([481, 218]), array([565, 386]), array([369, 386]), array([523, 554]), array([369, 680])]]",[[]]
2729,"[672, 422]",True,"[0.531439, 0]","[0, 0]",False,weak,"14700,0","[[array([493, 208]), array([577, 376]), array([381, 376]), array([535, 544]), array([381, 670])]]",[[]]
2730,"[672, 422]",True,"[0.531439, 0]","[0, 0]",False,weak,"14700,0","[[array([503, 198]), array([587, 366]), array([391, 366]), array([545, 534]), array([391, 660])]]",[[]]
2731,"[672, 422]",True,"[0.531439, 0]","[0, 0]",False,weak,"14700,0","[[array([503, 188]), array([587, 356]), array([391, 356]), array([545, 524]), array([391, 650])]]",[[]]
2732,"[672, 422]",True,"[0.531439, 0]","[0, 0]",False,weak,"14700,0","[[array([503, 178]), array([587, 346]), array([391, 346]), array([545, 514]), array([391, 640])]]",[[]]
2733,"[672, 422]",True,"[0.531439, 0]","[0, 0]",False,weak,"14700,0","[[array([503, 168]), array([587, 336]), array([391, 336]), array([545, 504]), array([391, 630]), array([657, 840])]]",[[]]
2734,"[672, 422]",True,"[0.531439, 0]","[0, 0]",False,weak,"14700,0","[[array([503, 158]), array([587, 326]), array([391, 326]), array([545, 494]), array([391, 620]), array([657, 830])]]",[[]]
2735,"[672, 422]",True,"[0.531439, 0]","[0, 0]",False,weak,"14700,0","[[array([503, 148]), array([587, 316]), array([391, 316]), array([545, 484]), array([391, 610]), array([657, 820])]]",[[]]
2736,"[672, 422]",True,"[0.531439, 0]","[0, 0]",False,weak,"14700,0","[[array([503, 138]), array([587, 306]), array([391, 306]), array([545, 474]), array([391, 600]), array([657, 810])]]",[[]]
2737,"[672, 422]",True,"[0.531439, 0]","[0, 0]",False,weak,"14700,0","[[array([507, 128]), array([591, 296]), array([395, 296]), array([549, 464]), array([395, 590]), array([661, 800])]]",[[]]
2738,"[672, 422]",True,"[0.531439, 0]","[0, 0]",False,weak,"14700,0","[[array([502, 118]), array([586, 286]), array([390, 286]), array([544, 454]), array([390, 580]), array([656, 790])]]",[[]]
2739,"[672, 422]",True,"[0.531439, 0]","[0, 0]",False,weak,"14700,0","[[array([515, 108]), array([599, 276]), array([403, 276]), array([557, 444]), array([403, 570]), array([669, 780])]]",[[]]
2740,"[672, 422]",True,"[0.531439, 0]","[0, 0]",False,weak,"14700,0","[[array([524,  98]), array([608, 266]), array([412, 266]), array([566, 434]), array([412, 560]), array([678, 770])]]",[[]]
2741,"[672, 422]",True,"[0.531439, 0]","[0, 0]",False,weak,"14700,0","[[array([529,  88]), array([613, 256]), array([417, 256]), array([571, 424]), array([417, 550]), array([683, 760])]]",[[]]
2742,"[672, 422]",True,"[0.531439, 0]","[0, 0]",False,weak,"14700,0","[[array([548,  78]), array([632, 246]), array([436, 246]), array([590, 414]), array([436, 540]), array([702, 750])]]",[[]]
2743,"[672, 422]",True,"[0.531439, 0]","[0, 0]",False,weak,"14700,0","[[array([564,  68]), array([648, 236]), array([452, 236]), array([606, 404]), array([452, 530]), array([718, 740])]]",[[]]
2744,"[672, 422]",True,"[0.531439, 0]","[0, 0]",False,weak,"14700,0","[[array([564,  58]), array([648, 226]), array([452, 226]), array([606, 394]), array([452, 520]), array([718, 730])]]",[[]]
2745,"[672, 422]",True,"[0.531439, 0]","[0, 0]",False,weak,"14700,0","[[array([564,  48]), array([648, 216]), array([452, 216]), array([606, 384]), array([452, 510]), array([718, 720])]]",[[]]
2746,"[672, 422]",True,"[0.531439, 0]","[0, 0]",False,weak,"14700,0","[[array([564,  38]), array([648, 206]), array([452, 206]), array([606, 374]), array([452, 500]), array([718, 710])]]",[[]]
2747,"[672, 422]",True,"[0.531439, 0]","[0, 0]",False,weak,"14700,0","[[array([564,  28]), array([648, 196]), array([452, 196]), array([606, 364]), array([452, 490]), array([718, 700])]]",[[]]
2748,"[672, 422]",True,"[0.531439, 0]","[0, 0]",False,weak,"14700,0","[[array([564,  18]), array([648, 186]), array([452, 186]), array([606, 354]), array([452, 480]), array([718, 690])]]",[[]]
2749,"[672, 422]",True,"[0.531439, 0]","[0, 0]",False,weak,"14700,0","[[array([564,   8]), array([648, 176]), array([452, 176]), array([606, 344]), array([452, 470]), array([718, 680])]]",[[]]
2750,"[672, 422]",True,"[0.531439, 0]","[0, 0]",False,weak,"14700,0","[[array([648, 166]), array([452, 166]), array([606, 334]), array([452, 460]), array([718, 670])]]",[[]]
2751,"[672, 422]",True,"[0.531439, 0]","[0, 0]",False,weak,"14700,0","[[array([648, 156]), array([452, 156]), array([606, 324]), array([452, 450]), array([718, 660])]]",[[]]
2752,"[672, 422]",True,"[0.531439, 0]","[0, 0]",False,weak,"14700,0","[[array([648, 146]), array([452, 146]), array([606, 314]), array([452, 440]), array([718, 650])]]",[[]]
2753,"[672, 422]",True,"[0.531439, 0]","[0, 0]",False,weak,"14700,0","[[array([663, 136]), array([467, 136]), array([621, 304]), array([467, 430]), array([733, 640])]]",[[]]
2754,"[672, 422]",True,"[0.531439, 0]","[0, 0]",False,weak,"14700,0","[[array([667, 126]), array([471, 126]), array([625, 294]), array([471, 420]), array([737, 630])]]",[[]]
2755,"[672, 422]",True,"[0.531439, 0]","[0, 0]",False,weak,"14700,0","[[array([674, 116]), array([478, 116]), array([632, 284]), array([478, 410]), array([744, 620])]]",[[]]
2756,"[672, 422]",True,"[0.531439, 0]","[0, 0]",False,weak,"14700,0","[[array([686, 106]), array([490, 106]), array([644, 274]), array([490, 400]), array([756, 610]), array([910, 834])]]",[[]]
2757,"[672, 422]",True,"[0.531439, 0]","[0, 0]",False,weak,"14700,0","[[array([697,  96]), array([501,  96]), array([655, 264]), array([501, 390]), array([767, 600]), array([921, 824])]]",[[]]
2758,"[672, 422]",True,"[0.531439, 0]","[0, 0]",False,weak,"14700,0","[[array([703,  86]), array([507,  86]), array([661, 254]), array([507, 380]), array([773, 590]), array([927, 814])]]",[[]]
2759,"[672, 422]",True,"[0.531439, 0]","[0, 0]",False,weak,"14700,0","[[array([714,  76]), array([518,  76]), array([672, 244]), array([518, 370]), array([784, 580]), array([938, 804])]]",[[]]
2760,"[672, 422]",True,"[0.531439, 0]","[0, 0]",False,weak,"14700,0","[[array([726,  66]), array([530,  66]), array([684, 234]), array([530, 360]), array([796, 570]), array([950, 794])]]",[[]]
2761,"[672, 422]",True,"[0.531439, 0]","[0, 0]",False,weak,"14700,0","[[array([727,  56]), array([531,  56]), array([685, 224]), array([531, 350]), array([797, 560]), array([951, 784])]]",[[]]
2762,"[672, 422]",True,"[0.531439, 0]","[0, 0]",False,weak,"14700,0","[[array([730,  46]), array([534,  46]), array([688, 214]), array([534, 340]), array([800, 550]), array([954, 774])]]",[[]]
2763,"[672, 422]",True,"[0.531439, 0]","[0, 0]",False,weak,"14700,0","[[array([743,  36]), array([547,  36]), array([701, 204]), array([547, 330]), array([813, 540]), array([967, 764])]]",[[]]
2764,"[672, 422]",True,"[0.531439, 0]","[0, 0]",False,weak,"14700,0","[[array([749,  26]), array([553,  26]), array([707, 194]), array([553, 320]), array([819, 530]), array([973, 754])]]",[[]]
2765,"[672, 422]",True,"[0.531439, 0]","[0, 0]",False,weak,"14700,0","[[array([761,  16]), array([565,  16]), array([719, 184]), array([565, 310]), array([831, 520]), array([985, 744])]]",[[]]
2766,"[672, 422]",True,"[0.531439, 0]","[0, 0]",False,weak,"14700,0","[[array([770,   6]), array([574,   6]), array([728, 174]), array([574, 300]), array([840, 510]), array([994, 734])]]",[[]]
2767,"[672, 422]",True,"[0.531439, 0]","[0, 0]",False,weak,"14700,0","[[array([736, 164]), array([582, 290]), array([848, 500]), array([1002,  724])]]",[[]]
2768,"[672, 422]",True,"[0.531439, 0]","[0, 0]",False,weak,"14700,0","[[array([752, 154]), array([598, 280]), array([864, 490]), array([1018,  714])]]",[[]]
2769,"[672, 422]",True,"[0.531439, 0]","[0, 0]",False,weak,"14700,0","[[array([760, 144]), array([606, 270]), array([872, 480]), array([1026,  704])]]",[[]]
2770,"[672, 422]",True,"[0.531439, 0]","[0, 0]",False,weak,"14700,0","[[array([767, 134]), array([613, 260]), array([879, 470]), array([1033,  694]), array([893, 834])]]",[[]]
2771,"[672, 422]",True,"[0.531439, 0]","[0, 0]",False,weak,"14700,0","[[array([778, 124]), array([624, 250]), array([890, 460]), array([1044,  684]), array([904, 824]), array([694, 838])]]",[[]]
2772,"[672, 422]",True,"[0.531439, 0]","[0, 0]",False,weak,"14700,0","[[array([782, 114]), array([628, 240]), array([894, 450]), array([1048,  674]), array([908, 814]), array([698, 828])]]",[[]]
2773,"[672, 422]",True,"[0.531439, 0]","[0, 0]",False,weak,"14700,0","[[array([790, 104]), array([636, 230]), array([902, 440]), array([1056,  664]), array([916, 804]), array([706, 818])]]",[[]]
2774,"[672, 422]",True,"[0.531439, 0]","[0, 0]",False,weak,"14700,0","[[array([790,  94]), array([636, 220]), array([902, 430]), array([1056,  654]), array([916, 794]), array([706, 808])]]",[[]]
2775,"[672, 422]",True,"[0.531439, 0]","[0, 0]",False,weak,"14700,0","[[array([790,  84]), array([636, 210]), array([902, 420]), array([1056,  644]), array([916, 784]), array([706, 798])]]",[[]]
2776,"[672, 422]",True,"[0.531439, 0]","[0, 0]",False,weak,"14700,0","[[array([790,  74]), array([636, 200]), array([902, 410]), array([1056,  634]), array([916, 774]), array([706, 788])]]",[[]]
2777,"[672, 422]",True,"[0.531439, 0]","[0, 0]",False,weak,"14700,0","[[array([790,  64]), array([636, 190]), array([902, 400]), array([1056,  624]), array([916, 764]), array([706, 778])]]",[[]]
2778,"[672, 422]",True,"[0.531439, 0]","[0, 0]",False,weak,"14700,0","[[array([784,  54]), array([630, 180]), array([896, 390]), array([1050,  614]), array([910, 754]), array([700, 768])]]",[[]]
2779,"[672, 422]",True,"[0.531439, 0]","[0, 0]",False,weak,"14700,0","[[array([767,  44]), array([613, 170]), array([879, 380]), array([1033,  604]), array([893, 744]), array([683, 758])]]",[[]]
2780,"[672, 422]",True,"[0.531439, 0]","[0, 0]",False,weak,"14700,0","[[array([754,  34]), array([600, 160]), array([866, 370]), array([1020,  594]), array([880, 734]), array([670, 748])]]",[[]]
2781,"[672, 422]",True,"[0.531439, 0]","[0, 0]",False,weak,"14700,0","[[array([752,  24]), array([598, 150]), array([864, 360]), array([1018,  584]), array([878, 724]), array([668, 738]), array([892, 836])]]",[[]]
2782,"[672, 422]",True,"[0.531439, 0]","[0, 0]",False,weak,"14700,0","[[array([741,  14]), array([587, 140]), array([853, 350]), array([1007,  574]), array([867, 714]), array([657, 728]), array([881, 826])]]",[[]]
2783,"[672, 422]",True,"[0.531439, 0]","[0, 0]",False,weak,"14700,0","[[array([733,   4]), array([579, 130]), array([845, 340]), array([999, 564]), array([859, 704]), array([649, 718]), array([873, 816])]]",[[]]
2784,"[672, 422]",True,"[0.531439, 0]","[0, 0]",False,weak,"14700,0","[[array([562, 120]), array([828, 330]), array([982, 554]), array([842, 694]), array([632, 708]), array([856, 806])]]",[[]]
2785,"[672, 422]",True,"[0.531439, 0]","[0, 0]",False,weak,"14700,0","[[array([564, 110]), array([830, 320]), array([984, 544]), array([844, 684]), array([634, 698]), array([858, 796]), array([704, 838])]]",[[]]
2786,"[672, 422]",True,"[0.531439, 0]","[0, 0]",False,weak,"14700,0","[[array([551, 100]), array([817, 310]), array([971, 534]), array([831, 674]), array([621, 688]), array([845, 786]), array([691, 828])]]",[[]]
2787,"[672, 422]",True,"[0.531439, 0]","[0, 0]",False,weak,"14700,0","[[array([545,  90]), array([811, 300]), array([965, 524]), array([825, 664]), array([615, 678]), array([839, 776]), array([685, 818])]]",[[]]
2788,"[672, 422]",True,"[0.531439, 0]","[0, 0]",False,weak,"14700,0","[[array([541,  80]), array([807, 290]), array([961, 514]), array([821, 654]), array([611, 668]), array([835, 766]), array([681, 808])]]",[[]]
2789,"[672, 422]",True,"[0.531439, 0]","[0, 0]",False,weak,"14700,0","[[array([534,  70]), array([800, 280]), array([954, 504]), array([814, 644]), array([604, 658]), array([828, 756]), array([674, 798])]]",[[]]
2790,"[672, 422]",True,"[0.531439, 0]","[0, 0]",False,weak,"14700,0","[[array([528,  60]), array([794, 270]), array([948, 494]), array([808, 634]), array([598, 648]), array([822, 746]), array([668, 788])]]",[[]]
2791,"[672, 422]",True,"[0.531439, 0]","[0, 0]",False,weak,"14700,0","[[array([516,  50]), array([782, 260]), array([936, 484]), array([796, 624]), array([586, 638]), array([810, 736]), array([656, 778]), array([558, 834])]]",[[]]
2792,"[672, 422]",True,"[0.531439, 0]","[0, 0]",False,weak,"14700,0","[[array([516,  40]), array([782, 250]), array([936, 474]), array([796, 614]), array([586, 628]), array([810, 726]), array([656, 768]), array([558, 824])]]",[[]]
2793,"[672, 422]",True,"[0.531439, 0]","[0, 0]",False,weak,"14700,0","[[array([516,  30]), array([782, 240]), array([936, 464]), array([796, 604]), array([586, 618]), array([810, 716]), array([656, 758]), array([558, 814])]]",[[]]
2794,"[672, 422]",True,"[0.531439, 0]","[0, 0]",False,weak,"14700,0","[[array([516,  20]), array([782, 230]), array([936, 454]), array([796, 594]), array([586, 608]), array([810, 706]), array([656, 748]), array([558, 804])]]",[[]]
2795,"[672, 422]",True,"[0.531439, 0]","[0, 0]",False,weak,"14700,0","[[array([516,  10]), array([782, 220]), array([936, 444]), array([796, 584]), array([586, 598]), array([810, 696]), array([656, 738]), array([558, 794]), array([446, 836])]]",[[]]
2796,"[672, 422]",True,"[0.531439, 0]","[0, 0]",False,weak,"14700,0","[[array([516,   0]), array([782, 210]), array([936, 434]), array([796, 574]), array([586, 588]), array([810, 686]), array([656, 728]), array([558, 784]), array([446, 826])]]",[[]]
2797,"[672, 422]",True,"[0.531439, 0]","[0, 0]",False,weak,"14700,0","[[array([782, 200]), array([936, 424]), array([796, 564]), array([586, 578]), array([810, 676]), array([656, 718]), array([558, 774]), array([446, 816])]]",[[]]
2798,"[672, 422]",True,"[0.531439, 0]","[0, 0]",False,weak,"14700,0","[[array([782, 190]), array([936, 414]), array([796, 554]), array([586, 568]), array([810, 666]), array([656, 708]), array([558, 764]), array([446, 806])]]",[[]]
2799,"[672, 422]",True,"[0.531439, 0]","[0, 0]",False,weak,"14700,0","[[array([782, 180]), array([936, 404]), array([796, 544]), array([586, 558]), array([810, 656]), array([656, 698]), array([558, 754]), array([446, 796])]]",[[]]
2800,"[672, 422]",True,"[0.531439, 0]","[0, 0]",False,weak,"14700,0","[[array([782, 170]), array([936, 394]), array([796, 534]), array([586, 548]), array([810, 646]), array([656, 688]), array([558, 744]), array([446, 786])]]",[[]]
2801,"[672, 422]",True,"[0.531439, 0]","[0, 0]",False,weak,"14700,0","[[array([782, 160]), array([936, 384]), array([796, 524]), array([586, 538]), array([810, 636]), array([656, 678]), array([558, 734]), array([446, 776])]]",[[]]
2802,"[672, 422]",True,"[0.531439, 0]","[0, 0]",False,weak,"14700,0","[[array([782, 150]), array([936, 374]), array([796, 514]), array([586, 528]), array([810, 626]), array([656, 668]), array([558, 724]), array([446, 766])]]",[[]]
2803,"[672, 422]",True,"[0.531439, 0]","[0, 0]",False,weak,"14700,0","[[array([782, 140]), array([936, 364]), array([796, 504]), array([586, 518]), array([810, 616]), array([656, 658]), array([558, 714]), array([446, 756])]]",[[]]
2804,"[672, 422]",True,"[0.531439, 0]","[0, 0]",False,weak,"14700,0","[[array([782, 130]), array([936, 354]), array([796, 494]), array([586, 508]), array([810, 606]), array([656, 648]), array([558, 704]), array([446, 746])]]",[[]]
2805,"[672, 422]",True,"[0.531439, 0]","[0, 0]",False,weak,"14700,0","[[array([782, 120]), array([936, 344]), array([796, 484]), array([586, 498]), array([810, 596]), array([656, 638]), array([558, 694]), array([446, 736])]]",[[]]
2806,"[672, 422]",True,"[0.531439, 0]","[0, 0]",False,weak,"14700,0","[[array([782, 110]), array([936, 334]), array([796, 474]), array([586, 488]), array([810, 586]), array([656, 628]), array([558, 684]), array([446, 726])]]",[[]]
2807,"[672, 422]",True,"[0.531439, 0]","[0, 0]",False,weak,"14700,0","[[array([778, 100]), array([932, 324]), array([792, 464]), array([582, 478]), array([806, 576]), array([652, 618]), array([554, 674]), array([442, 716])]]",[[]]
2808,"[672, 422]",True,"[0.531439, 0]","[0, 0]",False,weak,"14700,0","[[array([770,  90]), array([924, 314]), array([784, 454]), array([574, 468]), array([798, 566]), array([644, 608]), array([546, 664]), array([434, 706])]]",[[]]
2809,"[672, 422]",True,"[0.531439, 0]","[0, 0]",False,weak,"14700,0","[[array([762,  80]), array([916, 304]), array([776, 444]), array([566, 458]), array([790, 556]), array([636, 598]), array([538, 654]), array([426, 696])]]",[[]]
2810,"[672, 422]",True,"[0.531439, 0]","[0, 0]",False,weak,"14700,0","[[array([762,  70]), array([916, 294]), array([776, 434]), array([566, 448]), array([790, 546]), array([636, 588]), array([538, 644]), array([426, 686])]]",[[]]
2811,"[672, 422]",True,"[0.531439, 0]","[0, 0]",False,weak,"14700,0","[[array([762,  60]), array([916, 284]), array([776, 424]), array([566, 438]), array([790, 536]), array([636, 578]), array([538, 634]), array([426, 676])]]",[[]]
2812,"[672, 422]",True,"[0.531439, 0]","[0, 0]",False,weak,"14700,0","[[array([762,  50]), array([916, 274]), array([776, 414]), array([566, 428]), array([790, 526]), array([636, 568]), array([538, 624]), array([426, 666]), array([664, 834])]]",[[]]
2813,"[672, 422]",True,"[0.531439, 0]","[0, 0]",False,weak,"14700,0","[[array([762,  40]), array([916, 264]), array([776, 404]), array([566, 418]), array([790, 516]), array([636, 558]), array([538, 614]), array([426, 656]), array([664, 824])]]",[[]]
2814,"[672, 422]",True,"[0.531439, 0]","[0, 0]",False,weak,"14700,0","[[array([762,  30]), array([916, 254]), array([776, 394]), array([566, 408]), array([790, 506]), array([636, 548]), array([538, 604]), array([426, 646]), array([664, 814])]]",[[]]
2815,"[672, 422]",True,"[0.531439, 0]","[0, 0]",False,weak,"14700,0","[[array([762,  20]), array([916, 244]), array([776, 384]), array([566, 398]), array([790, 496]), array([636, 538]), array([538, 594]), array([426, 636]), array([664, 804])]]",[[]]
2816,"[672, 422]",True,"[0.531439, 0]","[0, 0]",False,weak,"14700,0","[[array([762,  10]), array([916, 234]), array([776, 374]), array([566, 388]), array([790, 486]), array([636, 528]), array([538, 584]), array([426, 626]), array([664, 794])]]",[[]]
2817,"[672, 422]",True,"[0.531439, 0]","[0, 0]",False,weak,"14700,0","[[array([755,   0]), array([909, 224]), array([769, 364]), array([559, 378]), array([783, 476]), array([629, 518]), array([531, 574]), array([419, 616]), array([657, 784])]]",[[]]
2818,"[672, 422]",True,"[0.531439, 0]","[0, 0]",False,weak,"14700,0","[[array([900, 214]), array([760, 354]), array([550, 368]), array([774, 466]), array([620, 508]), array([522, 564]), array([410, 606]), array([648, 774])]]",[[]]
2819,"[672, 422]",True,"[0.531439, 0]","[0, 0]",False,weak,"14700,0","[[array([889, 204]), array([749, 344]), array([539, 358]), array([763, 456]), array([609, 498]), array([511, 554]), array([399, 596]), array([637, 764])]]",[[]]
2820,"[672, 422]",True,"[0.531439, 0]","[0, 0]",False,weak,"14700,0","[[array([889, 194]), array([749, 334]), array([539, 348]), array([763, 446]), array([609, 488]), array([511, 544]), array([399, 586]), array([637, 754]), array([735, 838])]]",[[]]
2821,"[672, 422]",True,"[0.531439, 0]","[0, 0]",False,weak,"14700,0","[[array([889, 184]), array([749, 324]), array([539, 338]), array([763, 436]), array([609, 478]), array([511, 534]), array([399, 576]), array([637, 744]), array([735, 828])]]",[[]]
2822,"[672, 422]",True,"[0.531439, 0]","[0, 0]",False,weak,"14700,0","[[array([889, 174]), array([749, 314]), array([539, 328]), array([763, 426]), array([609, 468]), array([511, 524]), array([399, 566]), array([637, 734]), array([735, 818])]]",[[]]
